network,autonomous_system_number,autonomous_system_organization
2a0a:6043:1::/48,16509,amazon-02
2407:30c0:104::/46,16509,amazon-02
2a0d:d600:e00::/46,16509,amazon-02
2a0d:d600:d00::/46,16509,amazon-02
2a0d:d600:c00::/46,16509,amazon-02
2a0d:d600:b00::/46,16509,amazon-02
2a0d:d600:100::/46,16509,amazon-02
2a0d:2146:848a::/48,16509,amazon-02
2a0c:b280::/48,16509,amazon-02
2a0c:9e40:3::/48,16509,amazon-02
2407:30c0:108::/45,16509,amazon-02
2a0b:8780::/48,16509,amazon-02
2a0b:4581::/48,16509,amazon-02
2a0b:4080::/48,16509,amazon-02
2a0b:2900:ff07::/48,16509,amazon-02
2a0b:b87:ffb0::/48,16509,amazon-02
2407:30c0:110::/47,16509,amazon-02
3.5.176.0/22,16509,amazon-02
2a13:27c0:10::/44,16509,amazon-02
2406:daa0:e0c0::/44,16509,amazon-02
3.2.48.0/22,16509,amazon-02
3.2.8.0/21,16509,amazon-02
3.2.2.0/23,16509,amazon-02
3.2.0.0/24,16509,amazon-02
3.0.0.0/15,16509,amazon-02
2.255.190.0/23,16509,amazon-02
2.59.57.0/24,16509,amazon-02
2.57.12.0/24,16509,amazon-02
1.44.96.0/24,16509,amazon-02
2406:daa0:9080::/44,16509,amazon-02
2a13:85c0:20::/47,16509,amazon-02
2a13:85c0:10::/47,16509,amazon-02
2a13:85c0::/47,16509,amazon-02
2a13:7f00:7::/48,16509,amazon-02
2a13:7f00:4::/47,16509,amazon-02
3.2.52.0/23,16509,amazon-02
2a13:7f00::/46,16509,amazon-02
3.2.54.0/24,16509,amazon-02
3.3.6.0/23,16509,amazon-02
3.5.168.0/23,16509,amazon-02
3.5.160.0/21,16509,amazon-02
3.5.128.0/19,16509,amazon-02
3.5.80.0/21,16509,amazon-02
3.5.76.0/22,16509,amazon-02
3.5.72.0/23,16509,amazon-02
3.5.64.0/21,16509,amazon-02
3.5.56.0/22,16509,amazon-02
3.5.48.0/21,16509,amazon-02
3.5.32.0/20,16509,amazon-02
2406:daa0:8080::/44,16509,amazon-02
2406:daa0:80a0::/44,16509,amazon-02
2406:daa0:80c0::/44,16509,amazon-02
3.3.16.0/20,16509,amazon-02
3.3.8.0/21,16509,amazon-02
2406:daa0:9040::/44,16509,amazon-02
2406:daa0:f040::/44,16509,amazon-02
2a13:7c40:2::/48,16509,amazon-02
2a13:5a47:2000::/35,16509,amazon-02
2a13:2e01:1::/48,16509,amazon-02
2406:daa0:c020::/44,16509,amazon-02
2a13:2e00:48::/47,16509,amazon-02
2406:daa0:c060::/44,16509,amazon-02
2406:daa0:c0a0::/44,16509,amazon-02
2406:daa0:c0c0::/44,16509,amazon-02
2a13:2e00:44::/46,16509,amazon-02
2406:daa0:e040::/44,16509,amazon-02
2a13:2e00:42::/47,16509,amazon-02
2a13:2e00:41::/48,16509,amazon-02
2406:daa0:e080::/44,16509,amazon-02
2a13:2e00:8::/47,16509,amazon-02
2a13:2e00:4::/46,16509,amazon-02
2a13:2e00:2::/47,16509,amazon-02
2a13:2e00:1::/48,16509,amazon-02
2406:daa0:b0c0::/44,16509,amazon-02
2a13:7c40:1::/48,16509,amazon-02
2406:daa0:b080::/44,16509,amazon-02
2406:daa0:b040::/44,16509,amazon-02
2a13:5a47:1000::/36,16509,amazon-02
2a13:5941:6::/48,16509,amazon-02
2406:daa0:90c0::/44,16509,amazon-02
2a13:5941:4::/47,16509,amazon-02
2406:daa0:a040::/44,16509,amazon-02
2a13:5941::/46,16509,amazon-02
2a13:5241::/40,16509,amazon-02
2a13:2e01:48::/47,16509,amazon-02
2a13:2e01:44::/46,16509,amazon-02
2a13:2e01:42::/47,16509,amazon-02
2a13:2e01:41::/48,16509,amazon-02
2406:daa0:a080::/44,16509,amazon-02
2406:daa0:a0c0::/44,16509,amazon-02
2a13:2e01:8::/47,16509,amazon-02
2a13:2e01:4::/46,16509,amazon-02
2a13:2e01:2::/47,16509,amazon-02
3.164.112.0/20,16509,amazon-02
3.162.56.0/22,16509,amazon-02
3.164.185.0/24,16509,amazon-02
13.33.108.0/22,16509,amazon-02
13.33.112.0/24,16509,amazon-02
13.33.114.0/23,16509,amazon-02
2406:da68:7000::/40,16509,amazon-02
13.33.116.0/24,16509,amazon-02
13.33.118.0/24,16509,amazon-02
13.33.120.0/21,16509,amazon-02
13.33.128.0/21,16509,amazon-02
2406:da68:6000::/40,16509,amazon-02
13.33.136.0/22,16509,amazon-02
13.33.140.0/23,16509,amazon-02
13.33.143.0/24,16509,amazon-02
13.33.144.0/21,16509,amazon-02
2406:da68:4000::/40,16509,amazon-02
13.33.152.0/23,16509,amazon-02
13.33.154.0/24,16509,amazon-02
2406:da68:2000::/40,16509,amazon-02
13.35.11.0/24,16509,amazon-02
13.35.8.0/23,16509,amazon-02
13.35.0.0/21,16509,amazon-02
13.33.240.0/20,16509,amazon-02
13.33.224.0/21,16509,amazon-02
13.33.192.0/19,16509,amazon-02
13.33.107.0/24,16509,amazon-02
13.33.190.0/23,16509,amazon-02
13.33.184.0/22,16509,amazon-02
13.33.172.0/22,16509,amazon-02
2406:da2f::/36,16509,amazon-02
2406:da68:800::/40,16509,amazon-02
13.33.158.0/23,16509,amazon-02
2406:da68:1000::/40,16509,amazon-02
13.33.189.0/24,16509,amazon-02
2406:da68:8000::/40,16509,amazon-02
2406:da68:9000::/40,16509,amazon-02
3.164.128.0/21,16509,amazon-02
2406:da69:4000::/40,16509,amazon-02
2406:da69:6000::/40,16509,amazon-02
13.33.12.0/23,16509,amazon-02
13.33.8.0/22,16509,amazon-02
13.33.4.0/23,16509,amazon-02
13.33.0.0/23,16509,amazon-02
13.33.15.0/24,16509,amazon-02
13.32.192.0/18,16509,amazon-02
13.32.152.0/21,16509,amazon-02
13.32.148.0/22,16509,amazon-02
13.32.146.0/24,16509,amazon-02
13.32.144.0/23,16509,amazon-02
13.32.136.0/21,16509,amazon-02
13.32.132.0/22,16509,amazon-02
13.32.160.0/19,16509,amazon-02
13.35.12.0/22,16509,amazon-02
13.33.16.0/21,16509,amazon-02
13.33.28.0/22,16509,amazon-02
2406:da68:b000::/40,16509,amazon-02
13.33.104.0/23,16509,amazon-02
13.33.96.0/21,16509,amazon-02
2406:da68:c000::/40,16509,amazon-02
13.33.80.0/20,16509,amazon-02
2406:da68:f000::/40,16509,amazon-02
2406:da69:2000::/40,16509,amazon-02
13.33.72.0/21,16509,amazon-02
13.33.44.0/22,16509,amazon-02
2406:da69:800::/40,16509,amazon-02
13.33.43.0/24,16509,amazon-02
13.33.40.0/23,16509,amazon-02
2406:da69:1000::/40,16509,amazon-02
13.33.32.0/21,16509,amazon-02
13.33.48.0/20,16509,amazon-02
13.35.16.0/21,16509,amazon-02
13.35.24.0/23,16509,amazon-02
13.35.27.0/24,16509,amazon-02
13.224.160.0/21,16509,amazon-02
13.224.128.0/19,16509,amazon-02
13.224.112.0/20,16509,amazon-02
13.224.108.0/22,16509,amazon-02
13.224.106.0/23,16509,amazon-02
13.224.105.0/24,16509,amazon-02
13.224.169.0/24,16509,amazon-02
13.224.96.0/21,16509,amazon-02
13.224.56.0/21,16509,amazon-02
13.224.28.0/22,16509,amazon-02
13.224.26.0/23,16509,amazon-02
13.224.25.0/24,16509,amazon-02
13.224.0.0/20,16509,amazon-02
2406:da2a::/36,16509,amazon-02
13.224.64.0/19,16509,amazon-02
2406:da2b::/36,16509,amazon-02
13.224.170.0/23,16509,amazon-02
13.224.176.0/20,16509,amazon-02
13.225.105.0/24,16509,amazon-02
13.225.96.0/21,16509,amazon-02
13.225.64.0/19,16509,amazon-02
13.225.32.0/19,16509,amazon-02
13.225.28.0/22,16509,amazon-02
13.225.26.0/23,16509,amazon-02
13.224.172.0/22,16509,amazon-02
13.225.25.0/24,16509,amazon-02
13.225.12.0/22,16509,amazon-02
13.225.10.0/23,16509,amazon-02
13.225.9.0/24,16509,amazon-02
13.224.240.0/21,16509,amazon-02
13.224.224.0/20,16509,amazon-02
13.224.192.0/19,16509,amazon-02
13.225.16.0/21,16509,amazon-02
13.32.130.0/23,16509,amazon-02
2406:da2c::/36,16509,amazon-02
13.200.0.0/14,16509,amazon-02
13.35.192.0/21,16509,amazon-02
13.35.188.0/22,16509,amazon-02
13.35.186.0/23,16509,amazon-02
13.35.185.0/24,16509,amazon-02
13.35.176.0/21,16509,amazon-02
13.35.172.0/22,16509,amazon-02
13.35.200.0/24,16509,amazon-02
13.35.170.0/23,16509,amazon-02
13.35.160.0/21,16509,amazon-02
13.35.144.0/20,16509,amazon-02
13.35.136.0/21,16509,amazon-02
13.35.64.0/18,16509,amazon-02
13.35.32.0/19,16509,amazon-02
13.35.28.0/22,16509,amazon-02
13.35.169.0/24,16509,amazon-02
13.208.0.0/13,16509,amazon-02
13.35.216.0/21,16509,amazon-02
13.35.233.0/24,16509,amazon-02
13.124.0.0/14,16509,amazon-02
2406:da2e::/36,16509,amazon-02
13.112.0.0/14,16509,amazon-02
13.60.0.0/15,16509,amazon-02
13.56.0.0/14,16509,amazon-02
13.48.0.0/13,16509,amazon-02
13.35.224.0/21,16509,amazon-02
13.40.0.0/14,16509,amazon-02
13.35.252.0/22,16509,amazon-02
13.35.250.0/23,16509,amazon-02
13.35.249.0/24,16509,amazon-02
13.35.240.0/21,16509,amazon-02
13.35.236.0/22,16509,amazon-02
13.35.234.0/23,16509,amazon-02
13.36.0.0/14,16509,amazon-02
13.32.112.0/20,16509,amazon-02
2406:da68:a000::/40,16509,amazon-02
5.22.145.0/24,16509,amazon-02
3.172.16.0/23,16509,amazon-02
13.32.1.0/24,16509,amazon-02
3.248.0.0/13,16509,amazon-02
13.32.60.0/23,16509,amazon-02
13.32.2.0/23,16509,amazon-02
13.32.94.0/24,16509,amazon-02
13.32.64.0/23,16509,amazon-02
13.32.92.0/23,16509,amazon-02
3.172.7.0/24,16509,amazon-02
13.32.80.0/21,16509,amazon-02
3.164.240.0/21,16509,amazon-02
2406:da69:7000::/40,16509,amazon-02
5.183.207.0/24,16509,amazon-02
13.32.4.0/22,16509,amazon-02
3.172.13.0/24,16509,amazon-02
13.32.8.0/21,16509,amazon-02
13.32.16.0/24,16509,amazon-02
3.172.4.0/23,16509,amazon-02
3.164.248.0/24,16509,amazon-02
13.32.18.0/23,16509,amazon-02
13.32.66.0/24,16509,amazon-02
13.32.68.0/22,16509,amazon-02
3.172.0.0/22,16509,amazon-02
2406:da69:8000::/40,16509,amazon-02
13.32.20.0/22,16509,amazon-02
13.32.24.0/21,16509,amazon-02
13.32.72.0/21,16509,amazon-02
5.63.28.0/24,16509,amazon-02
3.164.236.0/22,16509,amazon-02
13.32.98.0/23,16509,amazon-02
13.32.47.0/24,16509,amazon-02
5.83.214.0/24,16509,amazon-02
3.172.10.0/24,16509,amazon-02
5.63.24.0/22,16509,amazon-02
13.32.48.0/21,16509,amazon-02
3.164.218.0/23,16509,amazon-02
13.32.56.0/23,16509,amazon-02
3.164.220.0/22,16509,amazon-02
5.61.119.0/24,16509,amazon-02
5.102.108.0/22,16509,amazon-02
5.180.191.0/24,16509,amazon-02
3.164.224.0/21,16509,amazon-02
13.32.104.0/22,16509,amazon-02
5.102.124.0/22,16509,amazon-02
3.166.26.0/24,16509,amazon-02
13.32.100.0/22,16509,amazon-02
5.180.188.0/23,16509,amazon-02
3.164.232.0/24,16509,amazon-02
13.32.59.0/24,16509,amazon-02
3.164.234.0/23,16509,amazon-02
13.32.40.0/22,16509,amazon-02
3.172.15.0/24,16509,amazon-02
13.32.110.0/23,16509,amazon-02
3.172.8.0/23,16509,amazon-02
13.32.45.0/24,16509,amazon-02
216.152.77.0/24,14618,amazon-aes
209.114.3.0/24,14618,amazon-aes
193.5.144.0/24,14618,amazon-aes
209.127.216.0/24,14618,amazon-aes
185.141.193.0/24,14618,amazon-aes
209.126.64.0/24,14618,amazon-aes
208.88.33.0/24,14618,amazon-aes
2407:30c0:100::/48,14618,amazon-aes
204.90.92.0/24,14618,amazon-aes
207.207.186.0/23,14618,amazon-aes
194.35.240.0/24,14618,amazon-aes
199.242.255.0/24,14618,amazon-aes
216.152.66.0/23,14618,amazon-aes
198.178.114.0/23,14618,amazon-aes
205.157.216.0/24,14618,amazon-aes
192.207.238.0/24,14618,amazon-aes
2401:1d80:401c::/46,14618,amazon-aes
205.147.80.0/24,14618,amazon-aes
192.92.97.0/24,14618,amazon-aes
216.147.22.0/24,14618,amazon-aes
204.17.16.0/20,14618,amazon-aes
2600:1f69:8000::/39,14618,amazon-aes
192.94.124.0/24,14618,amazon-aes
192.225.212.0/24,14618,amazon-aes
192.225.223.0/24,14618,amazon-aes
2401:1d80:631c::/46,14618,amazon-aes
194.76.172.0/24,14618,amazon-aes
192.230.238.0/24,14618,amazon-aes
198.204.9.0/24,14618,amazon-aes
192.234.105.0/24,14618,amazon-aes
216.147.28.0/24,14618,amazon-aes
213.156.164.0/23,14618,amazon-aes
192.245.64.0/24,14618,amazon-aes
204.77.169.0/24,14618,amazon-aes
2401:1d80:331c::/46,14618,amazon-aes
192.245.186.0/24,14618,amazon-aes
216.152.64.0/24,14618,amazon-aes
213.156.160.0/22,14618,amazon-aes
204.77.194.0/24,14618,amazon-aes
204.86.13.0/24,14618,amazon-aes
204.89.148.0/24,14618,amazon-aes
199.65.18.0/23,14618,amazon-aes
216.169.147.0/24,14618,amazon-aes
209.81.92.0/24,14618,amazon-aes
198.252.136.0/24,14618,amazon-aes
199.4.135.0/24,14618,amazon-aes
199.48.174.0/24,14618,amazon-aes
204.236.192.0/18,14618,amazon-aes
199.19.88.0/22,14618,amazon-aes
216.231.196.0/24,14618,amazon-aes
199.19.192.0/24,14618,amazon-aes
192.135.223.0/24,14618,amazon-aes
216.231.207.0/24,14618,amazon-aes
199.47.171.0/24,14618,amazon-aes
204.110.222.0/24,14618,amazon-aes
204.194.222.0/23,14618,amazon-aes
192.135.64.0/24,14618,amazon-aes
199.30.176.0/24,14618,amazon-aes
193.149.145.0/24,14618,amazon-aes
193.149.136.0/24,14618,amazon-aes
216.245.146.0/24,14618,amazon-aes
208.93.79.0/24,14618,amazon-aes
217.147.180.0/23,14618,amazon-aes
208.93.103.0/24,14618,amazon-aes
199.47.128.0/23,14618,amazon-aes
204.128.249.0/24,14618,amazon-aes
192.131.88.0/24,14618,amazon-aes
216.231.193.0/24,14618,amazon-aes
193.134.245.0/24,14618,amazon-aes
2001:67c:a0::/48,14618,amazon-aes
193.134.246.0/23,14618,amazon-aes
216.250.2.0/24,14618,amazon-aes
216.247.236.0/24,14618,amazon-aes
216.246.3.0/24,14618,amazon-aes
199.43.185.0/24,14618,amazon-aes
204.153.219.0/24,14618,amazon-aes
209.94.74.0/24,14618,amazon-aes
216.230.14.0/24,14618,amazon-aes
2001:df3:5580::/48,14618,amazon-aes
209.71.44.0/24,14618,amazon-aes
208.212.23.0/24,14618,amazon-aes
193.19.224.0/24,14618,amazon-aes
198.204.203.0/24,14618,amazon-aes
208.95.132.0/22,14618,amazon-aes
208.95.54.0/24,14618,amazon-aes
193.25.50.0/24,14618,amazon-aes
2401:1d80:321c::/46,14618,amazon-aes
216.182.224.0/21,14618,amazon-aes
216.182.232.0/22,14618,amazon-aes
216.182.238.0/23,14618,amazon-aes
216.185.208.0/22,14618,amazon-aes
216.198.1.0/24,14618,amazon-aes
193.25.56.0/24,14618,amazon-aes
216.198.4.0/23,14618,amazon-aes
192.104.255.0/24,14618,amazon-aes
2401:1d80:311c::/46,14618,amazon-aes
192.139.134.0/24,14618,amazon-aes
216.219.126.0/23,14618,amazon-aes
2600:1f70:8000::/40,14618,amazon-aes
216.219.112.0/24,14618,amazon-aes
216.205.55.0/24,14618,amazon-aes
199.59.240.0/24,14618,amazon-aes
216.230.13.0/24,14618,amazon-aes
198.232.144.0/24,14618,amazon-aes
198.212.176.0/24,14618,amazon-aes
2401:1d80:301c::/46,14618,amazon-aes
192.146.118.0/24,14618,amazon-aes
192.111.4.0/24,14618,amazon-aes
192.149.210.0/24,14618,amazon-aes
208.91.188.0/24,14618,amazon-aes
207.202.16.0/24,14618,amazon-aes
205.167.215.0/24,14618,amazon-aes
207.110.136.0/24,14618,amazon-aes
205.201.40.0/22,14618,amazon-aes
198.99.123.0/24,14618,amazon-aes
2600:1f10:c000::/36,14618,amazon-aes
2600:1f10:4000::/36,14618,amazon-aes
198.97.52.0/24,14618,amazon-aes
207.230.158.0/24,14618,amazon-aes
185.237.4.0/24,14618,amazon-aes
192.184.68.0/24,14618,amazon-aes
199.188.156.0/23,14618,amazon-aes
2600:1f2d:4000::/36,14618,amazon-aes
192.184.72.0/23,14618,amazon-aes
216.75.100.0/22,14618,amazon-aes
198.99.138.0/24,14618,amazon-aes
216.83.167.0/24,14618,amazon-aes
199.184.207.0/24,14618,amazon-aes
2600:1f12:4000::/36,14618,amazon-aes
199.180.140.0/24,14618,amazon-aes
206.195.216.0/24,14618,amazon-aes
216.115.21.0/24,14618,amazon-aes
216.115.22.0/24,14618,amazon-aes
198.136.165.0/24,14618,amazon-aes
216.115.219.0/24,14618,amazon-aes
198.72.88.0/21,14618,amazon-aes
216.117.204.0/22,14618,amazon-aes
216.117.249.0/24,14618,amazon-aes
192.188.81.0/24,14618,amazon-aes
216.120.161.0/24,14618,amazon-aes
2401:1d80:431c::/46,14618,amazon-aes
199.124.30.0/23,14618,amazon-aes
208.56.46.0/24,14618,amazon-aes
192.190.134.0/24,14618,amazon-aes
198.99.189.0/24,14618,amazon-aes
2406:da00:ff00::/48,14618,amazon-aes
206.146.133.0/24,14618,amazon-aes
207.230.140.0/22,14618,amazon-aes
206.126.254.0/24,14618,amazon-aes
2600:1f28::/36,14618,amazon-aes
209.182.223.0/24,14618,amazon-aes
2401:1d80:621c::/46,14618,amazon-aes
216.9.199.0/24,14618,amazon-aes
192.0.55.0/24,14618,amazon-aes
199.255.212.0/24,14618,amazon-aes
2600:1f25:4000::/36,14618,amazon-aes
199.255.242.0/24,14618,amazon-aes
206.130.43.0/24,14618,amazon-aes
200.12.196.0/24,14618,amazon-aes
2401:1d80:611c::/46,14618,amazon-aes
199.233.102.0/24,14618,amazon-aes
199.201.127.0/24,14618,amazon-aes
207.230.144.0/24,14618,amazon-aes
2600:1f21:4000::/36,14618,amazon-aes
209.188.101.0/24,14618,amazon-aes
216.24.60.0/24,14618,amazon-aes
2600:1f2b:4000::/36,14618,amazon-aes
199.196.234.0/24,14618,amazon-aes
2401:1d80:601c::/46,14618,amazon-aes
206.146.130.0/23,14618,amazon-aes
206.55.100.0/24,14618,amazon-aes
216.74.106.0/24,14618,amazon-aes
199.193.137.0/24,14618,amazon-aes
202.130.203.0/24,14618,amazon-aes
207.211.192.0/20,14618,amazon-aes
2600:1f18::/33,14618,amazon-aes
207.230.136.0/24,14618,amazon-aes
192.28.16.0/24,14618,amazon-aes
206.55.102.0/24,14618,amazon-aes
192.30.228.0/22,14618,amazon-aes
198.72.80.0/24,14618,amazon-aes
185.225.253.0/24,14618,amazon-aes
216.145.221.0/24,14618,amazon-aes
192.161.148.0/23,14618,amazon-aes
2401:1d80:411c::/46,14618,amazon-aes
199.65.241.0/24,14618,amazon-aes
216.147.2.0/24,14618,amazon-aes
192.80.241.0/24,14618,amazon-aes
208.83.15.0/24,14618,amazon-aes
195.85.108.0/24,14618,amazon-aes
195.85.75.0/24,14618,amazon-aes
192.80.243.0/24,14618,amazon-aes
216.147.8.0/24,14618,amazon-aes
192.159.123.0/24,14618,amazon-aes
208.84.160.0/24,14618,amazon-aes
198.176.122.0/24,14618,amazon-aes
198.160.36.0/24,14618,amazon-aes
192.80.245.0/24,14618,amazon-aes
209.240.28.0/23,14618,amazon-aes
192.156.219.0/24,14618,amazon-aes
209.142.112.0/24,14618,amazon-aes
209.142.78.0/23,14618,amazon-aes
192.81.99.0/24,14618,amazon-aes
209.127.233.0/24,14618,amazon-aes
192.190.152.0/24,14618,amazon-aes
205.235.120.0/24,14618,amazon-aes
205.233.0.0/24,14618,amazon-aes
205.220.189.0/24,14618,amazon-aes
208.85.48.0/21,14618,amazon-aes
192.195.173.0/24,14618,amazon-aes
205.201.46.0/23,14618,amazon-aes
198.177.255.0/24,14618,amazon-aes
207.207.191.0/24,14618,amazon-aes
204.8.30.0/24,14618,amazon-aes
204.8.28.0/24,14618,amazon-aes
208.80.202.0/23,14618,amazon-aes
2600:1f2f:4000::/36,14618,amazon-aes
199.91.149.0/24,14618,amazon-aes
209.169.253.0/24,14618,amazon-aes
208.71.23.0/24,14618,amazon-aes
198.137.239.0/24,14618,amazon-aes
209.196.217.0/24,14618,amazon-aes
208.71.208.0/23,14618,amazon-aes
216.120.188.0/24,14618,amazon-aes
206.195.222.0/23,14618,amazon-aes
199.87.144.0/24,14618,amazon-aes
203.57.88.0/24,14618,amazon-aes
2600:1f68:8000::/39,14618,amazon-aes
2401:1d80:421c::/46,14618,amazon-aes
209.200.231.0/24,14618,amazon-aes
209.209.25.0/24,14618,amazon-aes
208.71.211.0/24,14618,amazon-aes
192.161.150.0/24,14618,amazon-aes
208.80.128.0/24,14618,amazon-aes
198.17.127.0/24,14618,amazon-aes
208.79.47.0/24,14618,amazon-aes
208.79.45.0/24,14618,amazon-aes
192.69.159.0/24,14618,amazon-aes
208.78.4.0/22,14618,amazon-aes
216.147.14.0/24,14618,amazon-aes
208.75.58.0/23,14618,amazon-aes
207.2.117.0/24,14618,amazon-aes
206.252.136.0/24,14618,amazon-aes
192.58.252.0/24,14618,amazon-aes
208.73.5.0/24,14618,amazon-aes
192.43.175.0/24,14618,amazon-aes
203.175.0.0/24,14618,amazon-aes
192.64.236.0/22,14618,amazon-aes
23.148.128.0/24,14618,amazon-aes
2606:2c0:2::/48,14618,amazon-aes
185.119.221.0/24,14618,amazon-aes
69.7.138.0/23,14618,amazon-aes
69.2.101.0/24,14618,amazon-aes
68.71.239.0/24,14618,amazon-aes
68.71.228.0/23,14618,amazon-aes
68.64.4.0/24,14618,amazon-aes
67.226.220.0/23,14618,amazon-aes
67.222.250.0/23,14618,amazon-aes
67.222.248.0/24,14618,amazon-aes
67.221.39.0/24,14618,amazon-aes
67.219.246.0/24,14618,amazon-aes
67.219.240.0/24,14618,amazon-aes
67.219.180.0/24,14618,amazon-aes
67.217.95.0/24,14618,amazon-aes
67.217.87.0/24,14618,amazon-aes
67.217.68.0/24,14618,amazon-aes
67.202.0.0/18,14618,amazon-aes
67.158.57.0/24,14618,amazon-aes
69.7.140.0/23,14618,amazon-aes
67.43.34.0/24,14618,amazon-aes
69.52.209.0/24,14618,amazon-aes
69.59.249.0/24,14618,amazon-aes
74.112.64.0/22,14618,amazon-aes
72.167.172.0/24,14618,amazon-aes
72.44.32.0/19,14618,amazon-aes
2a13:2e01:40::/48,14618,amazon-aes
72.13.123.0/24,14618,amazon-aes
72.13.120.0/24,14618,amazon-aes
2a13:d040:1::/48,14618,amazon-aes
3.3.3.0/24,14618,amazon-aes
3.4.7.0/24,14618,amazon-aes
3.4.9.0/24,14618,amazon-aes
3.5.0.0/19,14618,amazon-aes
3.33.34.0/24,14618,amazon-aes
3.80.0.0/12,14618,amazon-aes
69.196.242.0/24,14618,amazon-aes
69.72.40.0/22,14618,amazon-aes
69.64.153.0/24,14618,amazon-aes
69.64.151.0/24,14618,amazon-aes
69.56.0.0/18,14618,amazon-aes
67.43.32.0/24,14618,amazon-aes
66.197.176.0/23,14618,amazon-aes
66.187.206.0/24,14618,amazon-aes
64.238.15.0/24,14618,amazon-aes
64.238.8.0/24,14618,amazon-aes
64.238.7.0/24,14618,amazon-aes
64.238.4.0/24,14618,amazon-aes
64.238.3.0/24,14618,amazon-aes
64.207.222.0/23,14618,amazon-aes
64.207.197.0/24,14618,amazon-aes
64.190.111.0/24,14618,amazon-aes
64.190.80.0/24,14618,amazon-aes
64.190.42.0/24,14618,amazon-aes
64.112.12.0/24,14618,amazon-aes
64.112.0.0/24,14618,amazon-aes
64.110.138.0/24,14618,amazon-aes
64.99.84.0/24,14618,amazon-aes
64.95.199.0/24,14618,amazon-aes
64.71.238.0/24,14618,amazon-aes
64.66.45.0/24,14618,amazon-aes
64.252.64.0/24,14618,amazon-aes
64.252.66.0/23,14618,amazon-aes
64.252.68.0/23,14618,amazon-aes
5.181.200.0/24,14618,amazon-aes
66.178.159.0/24,14618,amazon-aes
66.178.138.0/24,14618,amazon-aes
66.159.231.0/24,14618,amazon-aes
66.81.254.0/24,14618,amazon-aes
66.81.81.0/24,14618,amazon-aes
66.59.61.0/24,14618,amazon-aes
66.54.73.0/24,14618,amazon-aes
66.51.209.0/24,14618,amazon-aes
74.112.70.0/23,14618,amazon-aes
66.45.8.0/24,14618,amazon-aes
66.22.191.0/24,14618,amazon-aes
66.22.188.0/23,14618,amazon-aes
65.110.55.0/24,14618,amazon-aes
65.61.52.0/23,14618,amazon-aes
65.37.250.0/24,14618,amazon-aes
3.208.0.0/12,14618,amazon-aes
3.224.0.0/12,14618,amazon-aes
5.22.155.0/24,14618,amazon-aes
66.43.30.0/24,14618,amazon-aes
74.112.132.0/23,14618,amazon-aes
74.115.3.0/24,14618,amazon-aes
74.115.4.0/24,14618,amazon-aes
2620:147:180::/48,14618,amazon-aes
2620:197:de0::/48,14618,amazon-aes
103.195.130.0/24,14618,amazon-aes
2620:197:f00::/48,14618,amazon-aes
103.193.8.0/24,14618,amazon-aes
185.121.142.0/24,14618,amazon-aes
103.150.46.0/24,14618,amazon-aes
103.35.251.0/24,14618,amazon-aes
100.24.0.0/13,14618,amazon-aes
99.151.190.0/23,14618,amazon-aes
99.151.184.0/23,14618,amazon-aes
2a01:bb22::/32,14618,amazon-aes
2a01:bb24::/48,14618,amazon-aes
99.150.8.0/21,14618,amazon-aes
2a01:bb24:100::/48,14618,amazon-aes
2a03:5640:f100::/42,14618,amazon-aes
2a03:5640:f143::/48,14618,amazon-aes
2620:134:600b::/48,14618,amazon-aes
2620:131:1065::/48,14618,amazon-aes
2620:121:5070::/48,14618,amazon-aes
2620:119:b00f::/48,14618,amazon-aes
2620:20:8000::/48,14618,amazon-aes
104.234.160.0/24,14618,amazon-aes
104.234.141.0/24,14618,amazon-aes
2620:a5:6000::/48,14618,amazon-aes
104.218.203.0/24,14618,amazon-aes
2620:c1:e000::/48,14618,amazon-aes
104.218.201.0/24,14618,amazon-aes
2620:c3:e000::/48,14618,amazon-aes
2a03:5640:f144::/46,14618,amazon-aes
2620:c3:e004::/48,14618,amazon-aes
104.200.216.0/24,14618,amazon-aes
104.193.204.0/23,14618,amazon-aes
104.193.187.0/24,14618,amazon-aes
2620:104:2040::/48,14618,amazon-aes
104.192.142.0/24,14618,amazon-aes
2620:104:6003::/48,14618,amazon-aes
104.36.214.0/24,14618,amazon-aes
2620:116:800b::/48,14618,amazon-aes
2620:df:4000::/48,14618,amazon-aes
64.57.15.0/24,14618,amazon-aes
2a03:5640:f148::/47,14618,amazon-aes
99.77.254.0/24,14618,amazon-aes
2a0f:aac0:2::/48,14618,amazon-aes
2a10:20c7:ff08::/46,14618,amazon-aes
76.223.191.0/24,14618,amazon-aes
76.223.136.0/21,14618,amazon-aes
2a13:2e00::/48,14618,amazon-aes
75.101.128.0/17,14618,amazon-aes
2a13:2e00:40::/48,14618,amazon-aes
74.221.131.0/24,14618,amazon-aes
74.214.200.0/21,14618,amazon-aes
74.200.119.0/24,14618,amazon-aes
74.123.145.0/24,14618,amazon-aes
74.121.52.0/23,14618,amazon-aes
74.121.51.0/24,14618,amazon-aes
74.121.48.0/23,14618,amazon-aes
74.117.149.0/24,14618,amazon-aes
74.117.19.0/24,14618,amazon-aes
2a13:2e01::/48,14618,amazon-aes
85.115.38.0/24,14618,amazon-aes
2a0b:2900:ff0f::/48,14618,amazon-aes
2a0a:6043::/48,14618,amazon-aes
87.248.134.0/24,14618,amazon-aes
